player_a,player_b,common_teammate_count
8464975,8474627,7
8464975,8474628,6
8464975,8474641,5
8464975,8474673,6
8464975,8474683,6
8464975,8474685,5
8464975,8474884,6
8464975,8475164,5
8464975,8475171,9
8464975,8475235,5
8464975,8475246,10
8464975,8475268,6
8464975,8475311,6
8464975,8475455,5
8464975,8475462,6
8464975,8475625,6
8464975,8475758,5
8464975,8475780,6
8464975,8476442,5
8464977,8464989,10
8464977,8465009,6
8464977,8466140,8
8464977,8466141,6
8464977,8466142,5
8464977,8466158,26
8464977,8466160,5
8464977,8466251,6
8464977,8466285,7
8464977,8467096,14
8464977,8467331,14
8464977,8467370,6
8464977,8467371,5
8464977,8467396,5
8464977,8467400,9
8464977,8467452,6
8464977,8467950,6
8464977,8468064,6
8464977,8468493,6
8464977,8468504,6
8464977,8468513,7
8464977,8468526,5
8464977,8468575,8
8464977,8468611,7
8464977,8468639,7
8464977,8468674,5
8464977,8469459,6
8464977,8469492,5
8464977,8469506,6
8464977,8469508,8
8464977,8469638,6
8464977,8469707,15
8464977,8469759,11
8464977,8470207,6
8464977,8470281,5
8464977,8470594,6
8464977,8470595,6
8464977,8470600,5
8464977,8470601,6
8464977,8470602,7
8464977,8470607,5
8464977,8470611,16
8464977,8470619,11
8464977,8470621,6
8464977,8470645,5
8464977,8470724,12
8464977,8470740,17
8464977,8470775,5
8464977,8470860,5
8464977,8471226,8
8464977,8471227,10
8464977,8471260,6
8464977,8471262,5
8464977,8471284,5
8464977,8471306,9
8464977,8471311,27
8464977,8471338,7
8464977,8471476,7
8464977,8471498,14
8464977,8471676,6
8464977,8471677,6
8464977,8471678,5
8464977,8471682,6
8464977,8471699,9
8464977,8471707,6
8464977,8471817,7
8464977,8471956,12
8464977,8473446,5
8464977,8473465,5
8464977,8473482,12
8464977,8473541,6
8464977,8473544,5
8464977,8473546,6
8464977,8473604,5
8464977,8473673,25
8464977,8473933,9
8464977,8474034,6
8464977,8474040,6
8464977,8474056,5
8464977,8474062,5
8464977,8474090,5
8464977,8474207,5
8464977,8474218,6
8464977,8474250,5
8464977,8474550,10
8464977,8474571,13
8464977,8474578,9
8464977,8474625,6
8464977,8474679,10
8464977,8474697,5
8464977,8475149,7
8464977,8475151,12
8464977,8475168,5
8464977,8475169,10
8464977,8475179,6
8464977,8475186,10
8464977,8475191,6
8464977,8475193,7
8464977,8475236,5
8464977,8475287,6
8464977,8475625,8
8464977,8475726,5
8464977,8475747,5
8464977,8475758,5
8464977,8475791,5
8464977,8476399,5
8464977,8476474,5
8464989,8465009,14
8464989,8465058,9
8464989,8465166,26
8464989,8465185,7
8464989,8465951,39
8464989,8465978,10
8464989,8466138,9
8464989,8466139,31
8464989,8466141,14
8464989,8466142,6
8464989,8466148,6
8464989,8466158,25
8464989,8466160,16
8464989,8466251,9
8464989,8466285,11
8464989,8466333,9
8464989,8467096,12
8464989,8467329,6
8464989,8467331,6
8464989,8467344,8
8464989,8467389,13
8464989,8467396,12
8464989,8467400,13
8464989,8467407,12
8464989,8467423,16
8464989,8467493,7
8464989,8467496,6
8464989,8467514,5
8464989,8467545,9
8464989,8467875,11
8464989,8467876,11
8464989,8467890,22
8464989,8467950,23
8464989,8467967,10
8464989,8468001,11
8464989,8468011,23
8464989,8468064,22
8464989,8468083,7
8464989,8468085,9
8464989,8468208,15
8464989,8468483,14
8464989,8468486,18
8464989,8468498,17
8464989,8468504,17
8464989,8468505,17
8464989,8468509,7
8464989,8468518,7
8464989,8468526,21
8464989,8468535,11
8464989,8468542,26
8464989,8468575,13
8464989,8468639,12
8464989,8468674,18
8464989,8468685,13
8464989,8469454,8
8464989,8469455,9
8464989,8469462,8
8464989,8469465,21
8464989,8469466,11
8464989,8469469,5
8464989,8469476,7
8464989,8469492,7
8464989,8469500,8
8464989,8469501,9
8464989,8469508,12
8464989,8469521,8
8464989,8469544,5
8464989,8469547,21
8464989,8469555,28
8464989,8469598,14
8464989,8469608,12
8464989,8469619,7
8464989,8469638,26
8464989,8469639,7
8464989,8469665,8
8464989,8469707,24
8464989,8469759,21
8464989,8469760,11
8464989,8470039,15
8464989,8470041,16
8464989,8470047,7
8464989,8470105,12
8464989,8470120,6
8464989,8470140,6
8464989,8470144,7
8464989,8470151,9
8464989,8470159,9
8464989,8470162,5
8464989,8470169,8
8464989,8470171,11
8464989,8470187,10
8464989,8470201,11
8464989,8470207,8
8464989,8470230,8
8464989,8470257,10
8464989,8470274,7
8464989,8470281,9
8464989,8470318,5
8464989,8470320,6
8464989,8470324,14
8464989,8470358,11
8464989,8470598,35
8464989,8470599,5
8464989,8470601,8
8464989,8470602,14
8464989,8470604,29
8464989,8470606,9
8464989,8470607,6
8464989,8470609,5
8464989,8470612,21
8464989,8470616,17
8464989,8470619,33
8464989,8470621,23
8464989,8470626,13
8464989,8470638,9
8464989,8470640,15
8464989,8470645,6
8464989,8470654,15
8464989,8470655,10
8464989,8470667,7
8464989,8470699,5
8464989,8470740,17
8464989,8470755,22
8464989,8470760,11
8464989,8470775,19
8464989,8470794,9
8464989,8470852,23
8464989,8470854,16
8464989,8470860,12
8464989,8470877,18
8464989,8470880,8
8464989,8470920,8
8464989,8470966,13
8464989,8471214,10
8464989,8471217,8
8464989,8471218,7
8464989,8471222,5
8464989,8471226,12
8464989,8471228,13
8464989,8471232,7
8464989,8471233,9
8464989,8471239,7
8464989,8471242,7
8464989,8471260,24
8464989,8471262,10
8464989,8471266,9
8464989,8471269,5
8464989,8471273,9
8464989,8471274,22
8464989,8471276,9
8464989,8471284,10
8464989,8471296,16
8464989,8471303,12
8464989,8471306,22
8464989,8471311,11
8464989,8471339,6
8464989,8471346,8
8464989,8471362,5
8464989,8471392,12
8464989,8471426,11
8464989,8471436,35
8464989,8471498,6
8464989,8471504,7
8464989,8471657,18
8464989,8471664,6
8464989,8471669,8
8464989,8471676,10
8464989,8471678,13
8464989,8471679,5
8464989,8471685,7
8464989,8471686,14
8464989,8471691,17
8464989,8471693,8
8464989,8471695,7
8464989,8471698,10
8464989,8471699,13
8464989,8471702,12
8464989,8471709,6
8464989,8471717,5
8464989,8471729,11
8464989,8471734,12
8464989,8471735,12
8464989,8471743,11
8464989,8471750,6
8464989,8471761,6
8464989,8471766,6
8464989,8471769,7
8464989,8471804,6
8464989,8471817,36
8464989,8471873,13
8464989,8471958,11
8464989,8472382,11
8464989,8472410,5
8464989,8473419,9
8464989,8473422,10
8464989,8473426,6
8464989,8473432,13
8464989,8473446,11
8464989,8473449,15
8464989,8473453,7
8464989,8473463,6
8464989,8473465,9
8464989,8473473,9
8464989,8473503,19
8464989,8473507,24
8464989,8473512,10
8464989,8473533,7
8464989,8473534,7
8464989,8473541,6
8464989,8473546,12
8464989,8473563,9
8464989,8473564,6
8464989,8473571,6
8464989,8473573,8
8464989,8473574,6
8464989,8473575,6
8464989,8473604,6
8464989,8473618,5
8464989,8473646,18
8464989,8473673,5
8464989,8473914,10
8464989,8473962,9
8464989,8473994,7
8464989,8474027,5
8464989,8474031,8
8464989,8474034,14
8464989,8474037,10
8464989,8474040,13
8464989,8474056,14
8464989,8474062,5
8464989,8474068,14
8464989,8474090,9
8464989,8474091,13
8464989,8474098,16
8464989,8474134,22
8464989,8474141,7
8464989,8474145,14
8464989,8474149,11
8464989,8474151,15
8464989,8474157,5
8464989,8474162,7
8464989,8474166,6
8464989,8474189,12
8464989,8474190,14
8464989,8474207,6
8464989,8474218,9
8464989,8474291,8
8464989,8474550,14
8464989,8474563,5
8464989,8474564,6
8464989,8474565,9
8464989,8474567,14
8464989,8474568,18
8464989,8474570,17
8464989,8474574,11
8464989,8474578,10
8464989,8474579,15
8464989,8474586,13
8464989,8474590,8
8464989,8474593,11
8464989,8474596,9
8464989,8474612,5
8464989,8474613,9
8464989,8474625,6
8464989,8474641,14
8464989,8474673,6
8464989,8474679,15
8464989,8474697,11
8464989,8474709,6
8464989,8474715,7
8464989,8474736,13
8464989,8474818,13
8464989,8474849,6
8464989,8474884,7
8464989,8474889,9
8464989,8475149,24
8464989,8475151,6
8464989,8475158,12
8464989,8475160,5
8464989,8475163,6
8464989,8475164,5
8464989,8475166,6
8464989,8475168,17
8464989,8475169,9
8464989,8475170,6
8464989,8475171,9
8464989,8475175,5
8464989,8475177,7
8464989,8475178,8
8464989,8475179,23
8464989,8475181,6
8464989,8475184,7
8464989,8475185,5
8464989,8475186,6
8464989,8475188,5
8464989,8475191,15
8464989,8475193,8
8464989,8475197,5
8464989,8475200,8
8464989,8475215,5
8464989,8475235,14
8464989,8475236,6
8464989,8475246,6
8464989,8475279,7
8464989,8475287,21
8464989,8475324,5
8464989,8475343,6
8464989,8475625,13
8464989,8475660,10
8464989,8475690,9
8464989,8475692,15
8464989,8475726,5
8464989,8475750,10
8464989,8475753,5
8464989,8475762,6
8464989,8475763,6
8464989,8475764,9
8464989,8475766,14
8464989,8475768,8
8464989,8475784,6
8464989,8475791,5
8464989,8475793,8
8464989,8475794,5
8464989,8475820,5
8464989,8475831,7
8464989,8475842,9
8464989,8475848,5
8464989,8475906,6
8464989,8476177,6
8464989,8476278,9
8464989,8476312,5
8464989,8476389,5
8464989,8476393,7
8464989,8476434,7
8464989,8476437,12
8464989,8476438,5
8464989,8476448,5
8464989,8476457,8
8464989,8476468,6
8464989,8476474,12
8464989,8476479,5
8464989,8476483,10
8464989,8476539,5
8464989,8476806,5
8464989,8476826,6
8464989,8476851,16
8464989,8476854,6
8464989,8476858,6
8464989,8476873,10
8464989,8476875,9
8464989,8476878,5
8464989,8476879,9
8464989,8476913,5
8464989,8476931,5
8464989,8476934,7
8464989,8476994,5
8464989,8477451,5
8464989,8477919,7
8464989,8477942,5
8464989,8477953,7
8464989,8478043,6
8464989,8478046,5
8464989,8478507,5
8464989,8478542,5
8465009,8465058,5
8465009,8465185,5
8465009,8466138,6
8465009,8466139,10
8465009,8466140,8
8465009,8466141,8
8465009,8466142,11
8465009,8466158,10
8465009,8466160,9
8465009,8466251,29
8465009,8466285,6
8465009,8466378,10
8465009,8467096,8
8465009,8467329,12
8465009,8467330,7
8465009,8467331,7
8465009,8467338,9
8465009,8467371,10
8465009,8467389,10
8465009,8467396,11
8465009,8467400,10
8465009,8467423,11
8465009,8467452,8
8465009,8467493,5
8465009,8467875,5
8465009,8467876,5
8465009,8468001,11
8465009,8468011,11
8465009,8468064,9
8465009,8468085,7
8465009,8468208,10
8465009,8468309,12
8465009,8468483,8
8465009,8468486,5
8465009,8468493,18
8465009,8468498,19
8465009,8468504,12
8465009,8468505,8
8465009,8468508,17
8465009,8468513,9
8465009,8468526,5
8465009,8468535,13
8465009,8468542,6
8465009,8468611,17
8465009,8468635,5
8465009,8468674,14
8465009,8468685,15
8465009,8469454,19
8465009,8469455,9
8465009,8469459,10
8465009,8469462,8
8465009,8469465,7
8465009,8469466,7
8465009,8469469,7
8465009,8469476,8
8465009,8469485,11
8465009,8469492,8
8465009,8469500,12
8465009,8469501,6
8465009,8469506,9
8465009,8469508,10
8465009,8469521,6
8465009,8469531,7
8465009,8469544,7
8465009,8469547,9
8465009,8469555,6
8465009,8469598,7
8465009,8469608,9
8465009,8469623,18
8465009,8469638,11
8465009,8469639,15
8465009,8469665,12
8465009,8469707,15
8465009,8469759,13
8465009,8469760,8
8465009,8469770,13
8465009,8470039,15
8465009,8470047,21
8465009,8470104,11
8465009,8470105,6
8465009,8470110,16
8465009,8470120,9
8465009,8470140,8
8465009,8470144,16
8465009,8470151,7
8465009,8470159,13
8465009,8470162,8
8465009,8470180,8
8465009,8470201,9
8465009,8470207,5
8465009,8470257,6
8465009,8470281,8
8465009,8470320,5
8465009,8470324,7
8465009,8470358,6
8465009,8470543,7
8465009,8470594,15
8465009,8470595,9
8465009,8470598,17
8465009,8470599,5
8465009,8470600,11
8465009,8470601,23
8465009,8470602,8
8465009,8470604,10
8465009,8470606,5
8465009,8470607,5
8465009,8470609,16
8465009,8470611,23
8465009,8470612,13
8465009,8470613,9
8465009,8470616,11
8465009,8470617,11
8465009,8470619,17
8465009,8470621,14
8465009,8470622,9
8465009,8470630,7
8465009,8470640,5
8465009,8470645,6
8465009,8470654,7
8465009,8470699,7
8465009,8470724,10
8465009,8470750,10
8465009,8470755,7
8465009,8470760,8
8465009,8470775,15
8465009,8470794,6
8465009,8470803,10
8465009,8470828,5
8465009,8470834,6
8465009,8470852,13
8465009,8470854,11
8465009,8470877,6
8465009,8470880,9
8465009,8470886,12
8465009,8470966,17
8465009,8471215,15
8465009,8471217,29
8465009,8471227,6
8465009,8471228,5
8465009,8471231,6
8465009,8471232,9
8465009,8471233,26
8465009,8471242,10
8465009,8471260,11
8465009,8471269,5
8465009,8471273,6
8465009,8471274,11
8465009,8471284,10
8465009,8471303,5
8465009,8471306,30
8465009,8471311,12
8465009,8471338,8
8465009,8471339,6
8465009,8471346,10
8465009,8471362,17
8465009,8471390,7
8465009,8471392,11
8465009,8471426,12
8465009,8471476,19
8465009,8471657,10
8465009,8471669,14
8465009,8471675,14
8465009,8471676,7
8465009,8471677,10
8465009,8471682,7
8465009,8471685,5
8465009,8471686,14
8465009,8471691,6
8465009,8471693,6
8465009,8471699,13
8465009,8471702,16
8465009,8471707,7
8465009,8471709,5
8465009,8471715,6
8465009,8471724,14
8465009,8471729,11
8465009,8471734,9
8465009,8471735,10
8465009,8471742,6
8465009,8471750,7
8465009,8471766,6
8465009,8471768,6
8465009,8471769,5
8465009,8471794,7
8465009,8471816,5
8465009,8471817,16
8465009,8471873,17
8465009,8471887,9
8465009,8471956,5
8465009,8471958,5
8465009,8471976,8
8465009,8472410,17
8465009,8473422,21
8465009,8473426,8
8465009,8473432,5
8465009,8473446,12
8465009,8473449,16
8465009,8473453,7
8465009,8473461,5
8465009,8473465,9
8465009,8473485,11
8465009,8473503,15
8465009,8473507,9
8465009,8473512,7
8465009,8473533,7
8465009,8473541,12
8465009,8473544,26
8465009,8473546,12
8465009,8473548,11
8465009,8473564,11
8465009,8473573,7
8465009,8473574,5
8465009,8473579,12
8465009,8473584,7
8465009,8473604,9
8465009,8473618,7
8465009,8473673,11
8465009,8473914,5
8465009,8473933,13
8465009,8473962,8
8465009,8473986,6
8465009,8473991,12
8465009,8473994,8
8465009,8474009,12
8465009,8474013,10
8465009,8474027,6
8465009,8474031,22
8465009,8474034,18
8465009,8474037,16
8465009,8474038,5
8465009,8474040,14
8465009,8474056,6
8465009,8474066,25
8465009,8474090,11
8465009,8474098,9
8465009,8474102,15
8465009,8474134,5
8465009,8474141,9
8465009,8474145,19
8465009,8474149,9
8465009,8474150,11
8465009,8474151,6
8465009,8474157,16
8465009,8474161,7
8465009,8474162,8
8465009,8474166,8
8465009,8474190,9
8465009,8474218,8
8465009,8474291,10
8465009,8474520,5
8465009,8474550,9
8465009,8474564,6
8465009,8474565,5
8465009,8474567,6
8465009,8474568,16
8465009,8474571,5
8465009,8474574,8
8465009,8474578,11
8465009,8474579,17
8465009,8474581,7
8465009,8474584,11
8465009,8474586,29
8465009,8474589,6
8465009,8474593,14
8465009,8474596,6
8465009,8474600,5
8465009,8474612,16
8465009,8474618,7
8465009,8474628,11
8465009,8474641,13
8465009,8474642,7
8465009,8474651,16
8465009,8474673,12
8465009,8474679,12
8465009,8474683,10
8465009,8474716,6
8465009,8474818,11
8465009,8474849,10
8465009,8474870,10
8465009,8474884,6
8465009,8474889,6
8465009,8475158,10
8465009,8475160,6
8465009,8475163,15
8465009,8475164,10
8465009,8475166,19
8465009,8475168,6
8465009,8475169,5
8465009,8475171,7
8465009,8475172,7
8465009,8475177,17
8465009,8475178,6
8465009,8475179,7
8465009,8475181,24
8465009,8475184,8
8465009,8475188,9
8465009,8475193,11
8465009,8475197,6
8465009,8475208,9
8465009,8475215,13
8465009,8475222,6
8465009,8475225,31
8465009,8475235,10
8465009,8475236,9
8465009,8475246,7
8465009,8475279,6
8465009,8475287,23
8465009,8475311,12
8465009,8475462,13
8465009,8475625,23
8465009,8475690,7
8465009,8475692,6
8465009,8475714,9
8465009,8475718,8
8465009,8475722,8
8465009,8475726,7
8465009,8475728,12
8465009,8475747,5
8465009,8475752,7
8465009,8475753,6
8465009,8475758,6
8465009,8475760,6
8465009,8475762,17
8465009,8475763,12
8465009,8475764,9
8465009,8475768,6
8465009,8475772,12
8465009,8475784,8
8465009,8475790,9
8465009,8475791,19
8465009,8475796,8
8465009,8475798,8
8465009,8475799,5
8465009,8475810,9
8465009,8475820,5
8465009,8475831,7
8465009,8475842,8
8465009,8475852,11
8465009,8475906,5
8465009,8475913,5
8465009,8476278,5
8465009,8476292,5
8465009,8476312,5
8465009,8476346,7
8465009,8476356,5
8465009,8476389,8
8465009,8476422,24
8465009,8476434,7
8465009,8476437,5
8465009,8476438,7
8465009,8476441,6
8465009,8476442,5
8465009,8476448,6
8465009,8476457,6
8465009,8476458,7
8465009,8476467,6
8465009,8476468,8
8465009,8476470,6
8465009,8476473,5
8465009,8476474,5
8465009,8476480,5
8465009,8476483,9
8465009,8476539,6
8465009,8476822,5
8465009,8476826,5
8465009,8476853,6
8465009,8476854,14
8465009,8476858,5
8465009,8476869,5
8465009,8476873,7
8465009,8476874,6
8465009,8476881,5
8465009,8476887,5
8465009,8476905,6
8465009,8476914,5
8465009,8476925,5
8465009,8476927,5
8465009,8476931,5
8465009,8476934,5
8465009,8476979,9
8465009,8476994,5
8465009,8477015,8
8465009,8477018,5
8465009,8477244,5
8465009,8477369,11
8465009,8477384,9
8465009,8477407,10
8465009,8477424,5
8465009,8477429,5
8465009,8477435,5
8465009,8477444,5
8465009,8477446,5
8465009,8477447,6
8465009,8477462,8
8465009,8477479,10
8465009,8477496,9
8465009,8477500,10
8465009,8477505,8
8465009,8477507,6
8465009,8477508,20
8465009,8477851,8
8465009,8477931,10
8465009,8477938,6
8465009,8477939,6
8465009,8477955,6
8465009,8477969,5
8465009,8478038,6
8465009,8478043,5
8465009,8478047,5
8465009,8478115,9
8465009,8478401,6
8465058,8465166,6
8465058,8465185,9
8465058,8465978,7
8465058,8466138,7
8465058,8466139,7
8465058,8466140,6
8465058,8466141,14
8465058,8466142,9
8465058,8466158,6
8465058,8466160,6
8465058,8466251,6
8465058,8466378,15
8465058,8467096,13
8465058,8467329,9
8465058,8467330,7
8465058,8467338,11
8465058,8467370,8
8465058,8467371,23
8465058,8467396,7
8465058,8467400,12
8465058,8467423,7
8465058,8467493,5
8465058,8467496,6
8465058,8467545,5
8465058,8467875,11
8465058,8467876,11
